name,review,star,review_num,ave_star,positive?
브루잉세레모니,커피 정말 맛있습니다 핸드드립으로 정성스레 내려주는 곳이예요 디저트 종류는 적지만 커피맛을 즐기며 간단히 먹기엔 충분합니다 정말 예상외의 장소에 있어서 차로 놀랐고 실내에 들어가서 굉장히 미니멀하면서 감각적인 인테리어라 또 놀랐습니다 밖에선 안이 절대 보이지않아 은밀함이 있어요 작은 공간이지만 공간이 주는 재미가 분명 있습니다 반전있는 멋지고 재미있는 곳입니다,5.0,13,4.7,0
브루잉세레모니,제일 맛있음,5.0,15,4.9,0
브루잉세레모니,커피 맛 베리 굿 사장님 응대 베리 굿 사장님께서 핸드드립 설명 뿐만 아니라 손님 응대가 좋습니다 커피 맛 또한 일품이네용 핸드드립 두 종류로 먹어봤는데 나중엔 라떼를 먹어보고 싶습니당ㅎㅎㅎ 늦게 가서 다행이 사람 없이 넉넉하게 자리 잡았는데요 사람 많은 낮에 가면 굉장히 빽빽하게 앉아야 되는 구조입니다 손님 물품이나 옷걸이 같은 것을 둬서 짐 둘 걱정 없이 편한 공간이 되었으면 하네요,5.0,66,4.7,0
브루잉세레모니,커피도 맛있고 엄청 친절하셔서 재방문예정,5.0,44,4.2,0
브루잉세레모니,딱 카페가 성수에 가장 어울리는 느낌이에요ㅋㅋ 커피도 맛있고 좋았습니당 오래 앉기엔 좀 불편한 좌석이지만 그래도 아주 좋았어요,5.0,74,4.4,0
브루잉세레모니,분위기가 좋아보여서 갔는데 분위기는 물론이고 커피가 정말 맛있었다 커알못인데도 확실히 다르다는게 느껴질 정도 당연히 또 방문할 예정 ㅠㅠ,5.0,60,2.4,0
브루잉세레모니,직원분들 너무 친절해서 기분이 좋아져요 커피도 전문성이 느껴지구 맛있어요 사이드메뉴 마들렌도 촉촉하구 맛있어서 추천하구요자몽에이드도 인공적인 맛이 아니구 수제느낌이나서추천해요,5.0,7,4.0,0
브루잉세레모니,사장님이 커피만들때마다 시음하시는게 걱정되지만 그것 또한 정성으로 느껴지고 여러모로 인테리어와 커피 잔잔한 음악의 삼박자가 잘어울리는 아지트같은 곳 성수동에서 여기만큼은 알려지지 않았으면한다 ㅠㅠ,5.0,40,3.8,0
브루잉세레모니,커피랑 음료 둘다 맛있다돌멩이가 인상적카페내부에선 클래식이 흘러나와요조용히 쉬기 좋은곳,5.0,94,4.7,0
스타벅스 성수이마트,주차시간도 넉넉하고 직원분들도 대체로 친절하지만 매장이 작아요,4.0,173,4.2,0
라스베이글 성수점,커피맛도 맛있고 베이글도 맛있어요 카페 사장님 친절으 ㄴ 쿨럭,5.0,1,5.0,0
그남자의손,블루베리 향이 나는 드립커피 너무 맛있어요 성수동 커피장인이 여기 계십니다,5.0,6,2.7,0
그남자의손,일반 테이크아웃점과는 달라보여서 갔는데 라떼 진짜 맛있어서 깜짝 놀랐어요 또 오겠습니다,5.0,147,4.0,0
그남자의손,그남자의 손 오픈한지 얼마 안된것 같은데 왠지 친숙 하면서 신선함이 보이네요 그남자의손 핫플 추천합니다,5.0,9,3.8,0
TIME AFTER TIME,조용하고 아늑해서 좋아요,5.0,3,4.7,0
세스크멘슬 본점,너무맛있어요 콜키지 한병 프리가 개꿀 친절합니당,5.0,5,5.0,0
세스크멘슬 본점,샌드위치 넘 맛있어요,5.0,13,4.0,0
세스크멘슬 본점,다 맛있어요특히 여기서만 파는 생맥주와의 궁합은 최고,5.0,13,4.7,0
세스크멘슬 본점,소금집 압승,2.0,946,3.3,1
세스크멘슬 본점,사장님 정말 친절하시고 음식도 상당히 맛있었습니다 블루치즈가 가미된 햄버거와 슈닛첼은 남김 없이 다 먹었네요,5.0,41,4.5,0
세스크멘슬 본점,이른 시간에 번째로 웨이팅 작성하고 근처 가게에서 시간 보내고 있었는데 끝내 전화가 오지 않았습니다,2.0,18,4.1,1
세스크멘슬 본점,프로슈토 살라미 초리조 허니햄 모두 맛있었습니다빵도 맛있고 와인가격도 합리적입니다한국에서 가공육 식당을 이렇게 할 수 있다는 도전과 용기에 찬사를 힘든길일텐데 계속해서 저변확대에 힘써주시길아쉬운건 없고점점 더 즐기는 사람들이 많아지길 화이팅,4.0,35,2.9,0
세스크멘슬 본점,분위기 좋아요,4.0,2,4.5,0
세스크멘슬 본점,콜키지 프리가 되는게 좋아요,4.0,120,3.6,0
세스크멘슬 본점,코로나라 변동이 있을거 같아서 영업시간 물었더니 뭘 당연한걸 묻냐는듯이 응대하네요 기분나빠서 소금집 갈게요,1.0,15,1.6,1
세스크멘슬 본점,나오자마자 다시 들어가고 싶은 곳 차 모두 한번에 할만함,5.0,133,3.7,0
세스크멘슬 본점,유럽의 정취를 기대하고 갔으나 평범한 맛에 터무니 없는 가격,2.0,10,2.0,1
세스크멘슬 본점,맛은 괜찮은데  너무 불편합니다  의자도는  핵 불편하고요  테이블은 좁아요재방문의사는 전혀 없네요 주말에는 줄서야 합니다,2.0,99,2.7,1
세스크멘슬 본점,독일에서 먹는 소세지랑 맛이 거의 같았어요 직원분들도 너무 친절해서 좋았어요,4.0,36,4.3,0
세스크멘슬 본점,하몽이랑 프로슈토 둘 다 냄새나고 별로였어요소세지는 여기 스타일인 것 같은데 너무 고기를 곱게 갈아서 씹히는 게 없었어요가격도 비싸고 다시 갈 일은 없을 것 같네요,1.0,18,3.7,1
세스크멘슬 본점,스페인 여행에서 하몽 초리조 등 햄 종류를 많이 먹어서 하몽 같은 애들이 그립던 찰나 알게되서 간집가격은 좀 있지만 가끔 들릴것 같다,5.0,174,4.0,0
세스크멘슬 본점,그냥 마트에서 베이컨 소세지 스팸 사서 구워먹는 맛이에요 가격대비 양은 지금까지 가본 식당중 제일 창렬스럽습니다 원수 한테는 가보라고 권유할텐데 친구나 가족은 무조건 피하라고 하고싶은 식당입니다,1.0,4,3.0,1
세스크멘슬 본점,양이 너무 적고요 다짜고짜 플래터 권하는 카운터 아주머니가 너무 불친절합니다 적은양 주문하는 손님한테는 박한 분위기에 방문할때 마다 썩유쾌하지 않아서근처 갔다가 생각나서 가봤는데 소금집 가는게 낫겠어요,1.0,31,2.3,1
세스크멘슬 본점,너무 좋앙,4.0,79,4.1,0
세스크멘슬 본점,소세지의 맛을 제대로 느낄 수 있어요 다음엔 꼭 생맥주와 함께 먹어보겠어요 저는 샌드위치가 가장 맛있었어요 이모님이 이 가게의 최고 매력인 것 같아요,4.0,234,4.0,0
세스크멘슬 본점,너무짜,4.0,519,4.2,0
세스크멘슬 본점,유럽생활년했었는디 여기만큼 맛있는곳이없어요,5.0,2,5.0,0
세스크멘슬 본점,예약필수 콜키지프리의 매력은 상당합니다,5.0,21,4.9,0
세스크멘슬 본점,아주맛있었습니다내가지금까지먹은 소세지들은무엇이었나직원분들도 친절하셨어요,5.0,41,3.6,0
세스크멘슬 본점,프로슈토 부팔라 먹었는데 진짜 너무 맛있었어요 부라타 치즈랑 햄이랑 샐러드 조합이 진짜 짱이에요 햄도 적당히 짭짤하니 최고 근데 탄산수 가 천원 메뉴들은 수제햄이니 비싸도 그렇다 하는데 음료는 너무 비싸요 그게 조금 아쉽네용,4.0,509,3.9,0
세스크멘슬 본점,수입해온 가공육 파는곳인줄 알았는데 모두 직접 만드신거더라구요 신선하게 제공돼서 그런지 기성품들처럼 짜지않고 간이 딱 좋아요 콜드컷 플레터 먹고 감동해서 소세지도 추가해서 먹었어요 메뉴판이 너무 혼란스러운것 같은데 메뉴판에 가격도 없고 타르틴이랑 샌듸치랑 구분도 안되있고 소세지는 개별추가되는 내용도 없고 개선이 필요한것같아요,4.0,101,3.0,0
세스크멘슬 본점,플래터와 목살 스테이크 그리고 이네딧담 드래프트 먹었습니다가게 안은 좁지만 분위기가 좋고 낮술하기에 넘  좋습니다 목살 맛이 아쉬워서 별 하나 뺏고 소세지는 맛있습니다특히 이네딧담 드래프트는 다른 곳에서 먹을 수 있는게 아니어서 좋았습니다서버분이 한국분이 아니신지 한국말엔 서툴지만 나름 친절하게 응대해주셔서 기분은 좋았습니다 서비스 전체적으로 친절하고 괜찮았습니다좌석이 아주 적지만 다행이도 웨이팅은 거의 하지 않았습니다 일요일 저녁 시 방문소세지와 빵을 함께 먹는게 제일 맛있었고 다음엔 샌드위치를 먹어볼 계획입니다재방문 의사 있습니다,4.0,112,3.6,0
세스크멘슬 본점,이모님이 너무친절하셔서 갈때마다 기분이젛아요 맛잇어요,5.0,23,4.0,0
세스크멘슬 본점,낮술 최적화,4.0,150,3.4,0
세스크멘슬 본점,주인어머님 정말 친절하세요 너무 맛있어서 둘이서 샌드위치 개나 시켰습니다 보스나 맛있습니다 맥주는 단 거 드시고 싶다면 사진 참고하시길,5.0,274,3.6,0
세스크멘슬 본점,맛있는데 양 대비 가격대가 살짝 높아요 샌드위치도 맛있고 소시지도 맛있어요,4.0,26,4.2,0
세스크멘슬 본점,본인 역할이 뭔지는 모르겠지만 손님이 말 걸어도 제 일 아니라면서 똥그랗게 눈뜨고 듣씹하시는 여자 알바 때문에 첫인상은 별로지만 전체적으로 맛있고 수준높은 가게임,4.0,26,3.3,0
세스크멘슬 본점,사장님과 어머님의 친절과 품질에 만족,5.0,15,3.3,0
세스크멘슬 본점,로제와인에 햄치즈샌드위치 먹기혼자 유럽여행와서 여유있게 먹는 느낌샌드위치에 들어간 햄이 넘 맛있다 흐흐플래터도 담에 와서 먹어봐야지,4.0,"1,429",3.9,0
세스크멘슬 본점,맛서비스 맛 최고입니다,5.0,140,4.3,0
세스크멘슬 본점,괜춘,4.0,69,4.2,0
세스크멘슬 본점,콜드컷 소세지 연어 하몽 초리조 프로슈토 다 만날 수 있는 수준급 그곳 무엇보다 잘 숙성됐는데 안짜서 좋네요 ㅜㅜ 또 찾아갈게요,5.0,3,4.3,0
천상가옥,어머니가 그냥 닫혀있는 상품으로 테이크 아웃해서 집에 가져와서 먹다가 보는데 머리카락이 있네요 저는 탈색모이고 엄마는 염색모라 저런 검정색 머리가 없거든요  머리카락이 아예 꽃혀있네요위생 신경 써주세요,1.0,3,3.7,1
천상가옥,크로플 맛있어요,4.0,129,4.1,0
천상가옥,음료나 베이커리 맛있고 친절하세요,4.0,192,4.0,0
천상가옥,힙하다,4.0,173,4.1,0
천상가옥,식물원컨셉에 루프탑카페고커피도 맛있고 인스타갬성카페네요,4.0,58,4.0,0
천상가옥,성수연방 뷰가 너무 예뻐요 채광도 좋고 넓고,5.0,202,4.8,0
천상가옥,한국에 있으며 가는 카페 중에 가장 불칠전한 카페인 것 같다  시간 내고 멀리까지 왔는데,1.0,37,4.1,1
천상가옥,베이커리 맛없는데 개비쌈,1.0,14,1.9,1
천상가옥,뷰 너무 좋고 직원분들도 너무 친절하세요나만 알고있었으면 하는 장소ㅎ,5.0,43,4.6,0
천상가옥,솔직히 맛은 기억안나는데비오는날 꼭 가세요 뷰가 정말이뻐요빗방울이 또르르 흐르는게 진짜 너무 이뻐요,4.0,33,3.3,0
천상가옥,커피는 탄 맛 나는 원두였고디저트 중 초콜릿 바나나 케이크는 바나나의 질이 너무 안좋네요 재료들의 맛이 다 따로 노는 느낌이었습니다 천원의 가치는 반도 하지 못한다고 느꼈어요 플레이리스트도 너무 줏대없는 장르 불문 팝 히트네요 이건 그냥 푸념입니다,2.0,6,2.0,1
천상가옥,아인슈페너 존맛탱구리 사람 없을 때가니 분위기도 좋아요공부하기에도 괜춘,5.0,282,4.0,0
천상가옥,커피도 맛있고 분위기도 좋습니다평일 저녁 직원분 엄청 친절하세요 ㅠㅠ 감동,5.0,53,4.4,0
천상가옥,의자는 좀 불편했지만 평일에 조용하고 쾌적하고 좋았어요,4.0,23,4.5,0
천상가옥,감각적이나 손님에 대한 배려가 적은 공간 가격을 생각하면 이정도 맛은 해야 한다고 본다,2.0,280,3.4,1
천상가옥,공간 자체는 넓고 밝아서 좋다 문제는 소음 특히 바닥의 벽돌 때문에 의자를 끄는 소리가 매우 매우 크게 들린다 쿵 쿵 쾅 쾅 탁 쾅 쿵 조화롭고 세심한 공간이라는 생각은 덜 든다,2.0,105,3.7,1
천상가옥,불친절 맛없음,1.0,70,2.7,1
천상가옥,커피 맛 좋고 아주 친절합니다,5.0,6,4.3,0
천상가옥,커피는 맛있습니다다만메뉴판에  표시라도 좀메뉴 몇개 되는것도 아닌데 몇번을 물어보게 만드네요,1.0,26,2.5,1
천상가옥,커피 맛있고 커스타드 크로아상도 맛나요 사람이 너무 많아서 바깥 복도 쪽이 앉았는데 여름에는 너무 덥더라구요 ㅜ,4.0,72,4.6,0
천상가옥,아이스 아메리카노  에스프레소 룽고  라즈베리 크림  쇼콜라데 크루와상,4.0,911,3.6,0
루디먼트,직원들이 다 친절하긴한데 가끔 직원이 두세명씩 몰려있을때에는 정신없는 느낌어쩔때가면 스콘에 들어간 잼이 너무 끈적해서 식감이 마이쮸같음 ㅠㅠ잘못 데운건지 아님 조리된지 오래된건진 모르겠지만확실히 스콘이 맛있긴 맛있어요 스콘은 여기서만 먹음그리고 좌석은 불편한 편이지만 담요가 구비되어 있어서 좋아요,4.0,11,2.7,0
루디먼트,서울페이가능,4.0,520,3.8,0
루디먼트,갬성 카페로도 약간 아쉬운스콘 맛있어요네 종류 먹음 커피는 맛 없어요자리는 불편한 자리 분위기는 괜찮아요재방문 의사  스콘 좋아하는 친구와 함께라면 오케이                        스콘에 흥미 없다면 커피 맛없어서,2.0,126,3.8,1
루디먼트,두번째 방문 커피스콘 맛있다 원두 두가지중 선택도 가능하고스콘 주문하면 오픈에 데워서 주고주택개조카페 스콘맛집,5.0,2,3.0,0
루디먼트,갠취 딸기잼 스콘이 제일 맛있었움조용하구 인테리어 예뻐서 쉬다 가기 좋았어요,5.0,6,4.3,0
루디먼트,맛있는 스콘원래 바삭파인데 여긴 따뜻하게 데워주는 촉촉스콘인데 너무 맛있어요 내가 좋아하는 호지티라떼가 메뉴에 있다니 사장님은최고 ㅠㅠ그리고 친절한 직원들 예쁜 공간 다 좋아여,5.0,14,3.4,0
루디먼트,엄청 친절하시구 커피랑 스콘도 맛있었어요디카페인도 가능해서 좋네용저녁에 갔는데 내부도 분위기 있고 화장실도 좋아서 최고,5.0,4,5.0,0
루디먼트,아메리카노가 스콘과 조화가 굿 크림화이트 크림이 예술이네요 거기다가 화장실 넓고 예쁘고 어메니티까지 세심하기 신경쓴 티가 많이 나는 공간,5.0,61,4.0,0
루디먼트,커피 스콘 공간 모두 굿,5.0,44,4.0,0
루디먼트,꿀맛,5.0,7,4.9,0
루디먼트,나오는데 시간 걸리긴 하지만쿠키 바로 구워주시는건지 따끈포근 존맛이였음별점하나 뺀건 모기가 계속있어서한마리 잡았는데 어디서 또 날라옴ㅠ,4.0,395,4.4,0
루디먼트,아메리카노 알블렌드 바디감보다 약간 쓴맛 약간아쉽지만 바닐라 라떼는 역시 괜찮고스콘은 생각보다 가벼운 식감에 좋은 풍미의 생크림스콘 커피바가 꽤 많이 노출되어있고 직원분들이 밀집되어있음 보통 직원분들 떠들면 불편한곳 많은데 여긴 뭔가 인간적이고 따듯한느낌 주문받아주신 남자분이 이미 기분을 좋게 해주셨다,5.0,49,4.1,0
루디먼트,화이트크림라떼 반했습니다,5.0,199,3.8,0
루디먼트,스콘 맛있어요 연달아 배달 시켜 먹다가 살이 띠룩 쪘네요 ㅠㅠ,5.0,44,4.2,0
루디먼트,늦은 시간 가서 스콘이 네 종류밖에 없었지만 진짜 맛있었어요 호지차 꼬숩고 맛있었고설탕들어간 음료를 안마셔서 택했는데 맛있음 ㅎㅎ아메리카노는 부드럽고 입에 도는향이 좋았어요 화장실이 대박,5.0,13,5.0,0
루디먼트,스콘맛집최고,5.0,12,4.0,0
루디먼트,분위기 좋고 커피랑 스콘 맛있어요 직원분들도 친절해요,5.0,7,2.9,0
루디먼트,스콘 맛있고 분위기도 좋아요,5.0,9,4.6,0
루디먼트,인테리어랑 화장실 너무 깔끔하고 바리스타 분들 너무 친절하십니다,5.0,92,4.1,0
루디먼트,너무 친절하시고 건물 외관이랑 인테리어 소품 하나하나 너무 예뻐요 아메리카노 멋있었는데 양이 적어서 별 하나 뺐어요잼스콘이랑 쑥떡쿠키 같이 먹었는데 너무 맛있었어요 재방문 의사,4.0,83,4.2,0
루디먼트,스콘맛있음,4.0,30,4.0,0
루디먼트,분위기가 좋으네요 단정하고 따뜻합니다,5.0,15,4.7,0
호텔레토,음 전반적으로 좀 불친절해요 과정 중에 다칠 수 있는 위험한 부분도 좀 보여서 사전안내가 잘 되어야 할거 같은데 맨 처음에 설명해 주시는 분께서 본인 할말만 하시고 바로 시작입니다 진행 중에 일어날 수 있는 해프닝들 중에서 시간 깎이는 패널티가 있다는 안내도 전혀 없이 나와보니 시간 깎였다고 하셔서 황당 ㅎㅎ 여러모로 방탈출 처음하시는 분들께는 권장하지 않아요 되게 당황스러울듯요 다만 방탈출 많이 해보신 분들은 아마 재미있을거 같긴 해요,4.0,11,4.3,0
호텔레토,진짜 재밌어요 비싼 값을 합니다,5.0,2,5.0,0
호텔레토,몰입도가 장난 아닙니다,5.0,5,4.8,0
호텔레토,별 다섯개,5.0,1,5.0,0
발렁스,성수동 디저트는 여기가 굿 크림이 좀 라이트한데 더 묵직했으면 하는 바람,4.0,11,2.9,0
발렁스,성수동 갸또는 발렁스가 최고,4.0,111,4.1,0
발렁스,바닐라 통가 투몬 이 두개는 특색이 있었지만 실망이요바닐라 통가는 별로 안 단 바닐라 아이스크림 먹는거 같았고 투몬은 밑에 카라멜 묻은 마카다미아가 너무 달아서 코코넛이 들어갔다는데 그냥 카라멜 맛밖에 안났어요왜 그렇게 맛있다는지 이해가 안가는 곳휘낭시에는 그냥 다른 곳보다 버터향이 좀 더 진하지만 비슷한 느낌예약주문하고 먹고 할만한 곳은 아님,2.0,84,2.8,1
발렁스,무스케익 안좋아하는 줄 알았던 내가 여기 이곳을 알고나서 무스케익을 좋아한다고 말하게 되었다정말 가게 이름대로 발렁스가 잘 맞구요기분 너무 안좋을때 나를 위해서 먹여주고 싶은 디저트예요 정말 애정합니다 장소가 너무 애매하지만 ㅜ 진짜 맛있어요,5.0,15,4.2,0
발렁스,성동구 넘버원이라 해도 손색 없지,5.0,61,2.1,0
발렁스,ㄹㅈㄷ 다 맛있어서 친구랑 감탄하면서 먹음메뉴 다 먹어보고 싶다 디카페인커피 있으면 좋겠어요,5.0,46,4.3,0
발렁스,바닐라통카 아이스아메리카노,4.0,61,3.8,0
발렁스,너무 맛있었어요제 원픽은 마도카입니다 코코플럼금다래바닐라통카도 다 맛있었어요 다음엔 구움과자도 먹어보고싶고 직원분들도 너무 친절하셨어서 더 기억에 남아요,5.0,2,5.0,0
발렁스,다 처음보는 디저트들이라 주문하는데 고민이 많이 됐어요 ㅎㅎ바닐라통카가 맛있다고해서 주문해봤는데크림과 도넛이 정말 잘 어울리네요맛도 좋은데 사장님이 대박 친절하십니다번창하세요,5.0,58,4.9,0
발렁스,피스타시에 바닐라통카 진짜진짜 맛있어요 성수가면 무조건 포장해가요 가게가 생각보다 작고 테이블도 몇개 없으니 예약포장 추천합니다,5.0,37,4.6,0
발렁스,피스타시에 대존맛,5.0,55,4.1,0
발렁스,맛있다 커피도 꽤 괜찮다다음에 또 와서 다른 디저트도 먹어보는걸로이틀새 재방문 역시나 맛있다 최고의 디저트,5.0,392,3.6,0
발렁스,죤맛,5.0,5,4.6,0
발렁스,바닐라 통카 진짜 맛있어요 바닐라빈이 입안 꽉차게 느껴지는맛초코 마들렌은 겉에 코팅도 커버춰 템퍼링해서 쓰신거같고 카카오닙스 씹히는게 맛있어요통카 크림브륄레는 독특했어요 커피는 고소한맛이에요 디저트랑 조화가 좋아요,5.0,103,3.6,0
발렁스,성수동 구움과자 투탑임 휘낭시에만 비교해서 먹어봐도,5.0,2,5.0,0
발렁스,가야는이유  마들렌만 먹어도 훌륭한걸 알겠는안가는이유  라인업이 다양했으면유자라임바닐라마들렌  기본적으로 빵의 풍미와 식감도 좋았지만 바닐라크림의 맛이 상당히 훌륭,4.0,"3,516",3.3,0
발렁스,미감 텍스쳐 너무나 훌륭하고 플로럴향 만개하는 케이크소위 화장품맛 좋아하시면 여기가 찐임 섬세하고 우아하면서도 강렬함 힘을 주는 순간 기분좋게 바스라지는 타르트지도 예술이고 무스 레이어도 단정하고 아름다움 통카가 들어간 크림브륄레도 정말 신선한 충격이었슴 균형이란 가게명과 디저트가 지향하는 바가 합치함,5.0,83,4.0,0
발렁스,테이블이 개밖에 없어서 좀 협소하긴 하지만 분위기가 좋아요커피랑 디저트도 무난무난,4.0,39,4.2,0
발렁스,테이블이 낮고 마주볼 수 없는 일자형 좌석이라 불편했지만 디저트 맛으로 모두 상쇄 가능,4.0,12,2.8,0
발렁스,파스타치오 예쁘네요,4.0,242,3.3,0
발렁스,존맛탱구륏,5.0,103,4.4,0
발렁스,바닐라통카  모양도 예쁜데 맛은 더하다 쉐프님은 인스타에 바닐라 통카에 대해 재정적 대가를 치룬 맛이라고 설명해놓으셨다 정말 재정적 대가가 담겨있는 맛이다 케이크 윗부분에 뿌려진 정체모를 가루가 작은 단위로 느껴지면서 지금 생각해보니 통카가루 인거 같기도 바닐라의 향 뿐만 아니라 통카의 향까지 진하게 느껴지는 무스층을 지나면 케이크 안에 숨겨져 있던 빵부분의 식감을 느낄 수 있는데 이 식감이 말로 설명하기 힘들었다  우선 나는 태어나서 처음 먹어보는 식감이라는 건 분명해 굳이굳이 표현하자면 개성주악 식감이다 아주 얇게 층층이 시럽에 절여져 씹을 때 마냥 부드럽지도 않고 딱딱하지도 않고 공기 하나 없는 묵진하고 쫀득한 아이스크림을 가르는 식감 여튼 바닐라 통카는 바닐라 통카도 너무 맛있지만 그보다 빵 부분이 주는 식감이 감동이었던 디저트였다 피스타치오 타르트  처음에 받아먹었을 땐 너무 맛있어서 아무 생각없이 우걱우걱 먹었는데 다시 보니 카라멜 라이즈드 된 피스타치오 크림 그냥 피스타치오 크림 진짜 통으로 들어간 피스타치오 여기도 피스타치오 저기도 피스타치오인 타르트였다 피스타치오로 가득 찬 디저트 안에서 다양한 피스타치오의 맛을 느낄 수 있었던 점이 너무 좋았고 고소하고 맛있고 안느끼하고 다 좋았다유자 라임 마들렌  마들렌은 그냥이었는데 그보다 마들렌 위에 올라간 유자라임 시럽이 신선해 디저트 다 먹고 나서 입가심하는 맛이었다 유자랑 라임의 조합이 너무 기분좋게 향긋하고 시원한 맛 통카 크림브륄레  솔직히 크림브륄레는 흔하게 접할 수 있으니까 안먹으려다가 통카라길래 시켰다 통카가 뭔지 몰랐는데 덕분에 통카가 무슨 맛인지 알게 되었다 굉장히 고소하고 부드럽고 특이한 향이 난다 금실딸기  차분하게 먹고 싶어서 딸기 따로 바질 크림 따로 딸기 젤라틴층 따로 타르트층 따로 다 따로따로 먹어봤는데 그냥 따로 먹어도 다 개성있고 너무 맛있음 딸기도 맛있는 딸기로만 공수해온 맛 근데 다같이 한입에 베어 먹는 순간 ㅠㅠ 각자 먹어도 맛있는 재료가 하나로 합쳐 먹었을 때 너무 조화로워서 집에서도 발렁스를 향해 존경의 마음을 표하고 싶었다발렁스 엄청 맛있다 낮에 가면 품절 되니까 성수 가면 무조건 미리 주문해두고 가세요 베스트는 바닐라통카 다른 것도 다 너무 맛있지만 바닐라통카의 식감이 압도적쓰 굳이굳이 밸런스 게임 해보자면마얘 딱뜨따땅  발렁스 바닐라통카 압승개인적 평,5.0,85,3.3,0
발렁스,가게가 아담하고 조용해요바질 크림의 산뜻한 맛 때문에 질리지 않았고의외로 커피가 맛있었어요,4.0,137,4.4,0
발렁스,사장님피스타치오 너무 맛있어요ㅠㅠㅠㅠㅠㅠㅠ계속 판매해주세요 제발요,5.0,1,5.0,0
발렁스,가게는 생각보다 아담했어요 테이블은 몇 개 없었는데 만석이였고요 쁘띠가토는 가지있는데 피스타시에는 다 팔렸는지 없어서 카시스 돔을 포장해서 먹었는데 맛있었어요 쇼콜라 무스가 부드럽게 입안에서 녹고 피스타치오 다쿠아즈는 고소하고 카시스 콩포트는 새콤하고 다만 카시스 콩포트의 산미와 쇼콜라로 루이보스 크레뮤가 묻히는 것 같아 아쉬웠지만 만족입니다 제 미각이 안좋아 못느끼는 걸지도ㅎㅎ 다음에는 다른 디저트들도 먹어보고 싶네요특히 피스타시에그리고 사장님이신거 같은데 되게 세심하고 친절하시더라고요 포장계산 중 집까지 얼마나 걸리는지도 물어봐주시고 다른 손님께서 통카 크렘브륄레의 통카가 어떤건지 질문하셨는데 이에대해 친절하게 알려주시는 모습을 지켜보면서 다음에 또 오고싶다는 생각이 들었네요,5.0,20,4.7,0
발렁스,파티셰리 일주일에 한두번은 디저트투어하러 돌아다니는데 왕복 분이 귀찮아서 이제까지 쉽게 시도하지 못했던 곳최근에 이동거리때문에 한강 아래쪽만 뽈뽈 돌아다녔는데 오랜만에 한강 위쪽 올라오니까 입맛에 맞는 파티셰리 찾았네요개인적으로 와아아아악 묵직 아니면 너무 헤실헤실사라져 같은 극단적인 질감과 맛을 좋아하지 않는데 정말 적절한 그 어딘가 균형을 잘 맞춘 느낌이에요 몽블랑 개인적으로 몽블랑 시도해보면 아얘 너무 묵직해지거나 가벼운것도 뭣도 아닌 애매해지는 경우가 많아서 잘 안좋아하는데 발렁스 몽블랑은 산뜻하고 적당한 가벼움의 몽블랑이네요머랭이랑 얇은 밤크림과 느끼하지 않은 바닐라크림 무엇보다  꼬냑크레뮤가 정말 한수 위 피스타치오 피스타치오도 정말 묵직함과 너티함을 살리는 파티셰리가 많은데 발렁스는 카라멜라이즈드된 피스타치오가 통째로 바닥에 촘촘히 깔려있고 과하지도 적지도 않은 가나슈와 산뜻한아마 오렌지꽃뭐시기인듯 피스타치오크림이 어우러져서 막 먹고 와 못먹겠다 가 아니라 반 나눠먹는데 아 이정도면 혼자 하나도 다 먹을 수 있겠다 싶은 딱 좋은맛바닐라타르트는 가나슈는 특별히 보이지 않는데 비스퀴 베흐 누아젯이 다른곳과 다르게 매력포인트임식감 미쳤습니다 맛없어서 덜적는게 아니라 이미 디자인이나 식감 맛부터 독보적이라 누구든 가면 먹지않을까싶음 다른 파티세리보다 바닐라보단 통카향에 포커스를 둔 느낌이 강함카시스돔은 먹을때도 가장 마지막에 먹으라는 진한 맛 갸또 곧 시즌아웃된대서 사실 오늘 마음먹고 옴 ㅋㅋ기대 안하고 반 가를때도 친구 훨씬 많이잘라주고 작은파트 먹는데 한입먹고 후회함 ㅋㅋㅋㅋ카시스의 개성있게 새콤한 특유 향카카오의 진한 향과 쌉싸름함이 어우러져서 이렇게 무겁지도 가볍지도 않은 중간지대의 맛을 낼 수도 있구나약간 이중인격자같음 진한 카카오느껴지다가 갑자기 홱 바꿔서 새콤한 카시스가 치고나옴 다만 마르코폴로 크레뮤는 잘 안느껴진다 카시스랑 카카오가 강해서 상대적으로 묻힘오랜만에 마음에 드는 파티셰리 갸또 먹고 신나서 장문으로 쓰는 글,5.0,32,4.6,0
발렁스,매장 안에 테이블이 개밖에 없어서 먹고가기 쉽진 않습니다 고민 많이 하고 만든 디저트인게 느껴지고 맛있습니다,5.0,309,4.1,0
발렁스,엄마랑 엄마 친구분들 모두 맛있다고 하셨어요 비싸긴 하지만 그만큼 정성도 재료도 많이 들어있습니다,5.0,3,3.7,0
발렁스,골라먹는 재미가 있어요  매장에서 먹기보다는 테이크아웃 추천이요몽블랑 존맛,5.0,118,4.6,0
