,store_name,review,star,id_count,id_star,sentiment
5647,프롬하츠커피 종로점,비싼 커피값에 준하는 맛과 응대와 와이파이면 좋겠는데삼위일체일줄은맛없고 불친절해도 참고있다가 층에서 줌미팅하는데 번이나 튕겨서 열뻗쳐서 굳이 쓰는 리뷰 맞음 번창하세요 예,1.0,25,3.5,1
5649,프롬하츠커피 종로점,넓고 층마다 다양한 좌석이 있습니다,5.0,1,5.0,0
5650,프롬하츠커피 종로점,들어가서 원하는 자리 있는지부터 보려하는데 남자 알바생이 자리많으니깐 체크인부터하라고 신경질적으로 말하네요맛잇게 마시려는 거 기분 다 버리고 나왔습니다 다른 분들은 알바생이 친절하다고 느꼈을지 모르겟지만 저는 정말 최악이었습니다,1.0,2,3.0,1
5651,프롬하츠커피 종로점,알바생분들도 친절하시고 자리도 많아서 좋아요,5.0,93,4.0,0
5652,프롬하츠커피 종로점,설립초기에는 평 안좋았는데 가보니까 사장님 서비스정신이 장기적으로 잘될 수밖에 없는 카페인듯 엄청 친절하심ㅋㅋ,5.0,54,3.9,0
5653,프롬하츠커피 종로점,시그니쳐와플 초코라떼 맛있게 잘 먹었고 직원들 응대하는 것 마음에 들었다,5.0,17,3.4,0
5654,프롬하츠커피 종로점, 원두 커피 진짜 맛있어요,5.0,19,4.7,0
5655,프롬하츠커피 종로점,저도 좋았어요분위기도 좋고,4.0,44,4.6,0
5656,프롬하츠커피 종로점,전 진짜 맘에 드는데 별점이 너무 낮네요,5.0,7,3.9,0
5657,프롬하츠커피 종로점,와 이게 뭐야 탄맛만남 보리차 태운게 더 풍미가 좋을듯,1.0,12,3.0,1
5658,프롬하츠커피 종로점,새로 생긴 프롬하츠커피 종로점거리두기 단계여서 내부 구경은 못했지만  원두만의 구수함과 산미가 깃든 커피 맛은프롬하츠에서만 맛볼 수 있죠,4.0,14,3.6,0
5659,메가MGC커피 종각역점,빨리나옴ㅎ,5.0,415,4.6,0
5660,메가MGC커피 종각역점,친절하시고 응대 잘해주시네요,4.0,117,2.3,0
5661,메가MGC커피 종각역점,연유라떼에 연유를 안넣어주시네요 얼마 전에 사먹은거랑 맛이 달랐어요 다시 가니까 넣어주셨지만 차가운 상태에서 넣으니까 하나도 안녹길래 커피가 너무 써서 그냥 버렸어요 다음에는 그냥 다시 만들어주세요,2.0,28,3.4,1
5662,메가MGC커피 종각역점,친절하지만 음악소리가 좀 커요,4.0,25,2.1,0
5663,인산인해,메뉴도 다양하고 장소는 넓으나 사장이 친절하지가 않아요 맛은 평범한데 모임장소로 많이 와서그런지 별다른 노력 안하시는듯 다시는 안올듯합니다,2.0,10,1.6,1
5664,인산인해,인사동에서 칭구 만날때마다모과 막걸리 짱김치전 바삭바삭 맛나요한과 먹고파하니 서비스도싸장님 감사합니다,5.0,4,3.0,0
5665,인산인해,파전이 원이나 하는데 안익어서 나왔어요사장님께 안익었다고 더 익혀달라고 요청드리니 죄송하다는 말씀하나 없이 탁 그릇 가져가시고는 그냥 툭 놓고 가버리시네요전망도 다른 카페에 비해 없는 편이고 너무 불친절해요가격도 너무 비싸구요,1.0,14,2.6,1
5666,인산인해,전망 분위기 굿,5.0,52,3.9,0
5667,인산인해,생맥주에 먹태,4.0,324,3.8,0
5668,커피빈 종로센트로폴리스점,오전 시에 마시는 커피 맛 아주 좋습니다,5.0,16,3.5,0
5669,커피빈 종로센트로폴리스점,여기 오후에 혼자 근무하시는 여자 바리스타분불친절퉁명,1.0,70,3.9,1
5670,커피빈 종로센트로폴리스점,주말에 근무하시는 씩씩한 직원분 친절하고 파이팅 넘쳐서 좋아요,5.0,93,4.3,0
5671,커피빈 종로센트로폴리스점,자주 가는 매장들 싹 다 없어졌는데 여기까지 사라지면 진짜 울것임,5.0,20,4.8,0
5672,커피빈 종로센트로폴리스점,신제품이 나왔대서 일부러 찾아온 매장입니다제가 설명을 잘 못드려서 의사소통이 어려웠을텐데 친절하게 음료 준비해주셔서 감사했습니다,5.0,16,3.4,0
5673,커피빈 종로센트로폴리스점,친절하시구 이벤트같은것도 조곤조곤 설명해주셔서 좋았습니다,5.0,5,4.2,0
5674,커피빈 종로센트로폴리스점,재된 전화번호는 커피빈 매장 번호 아니고 건물 관리실 번호입니다,4.0,6,4.0,0
5675,탐앤탐스 피카디리점,익선동 모임 만남 장소로 구웃,4.0,599,3.9,0
5676,탐앤탐스 피카디리점,시간 운영 안 하는 거면 업데이트 좀 해주세요아침에 헛걸음 했네요,1.0,3,1.3,1
5677,탐앤탐스 피카디리점,안경낀 남직원이 불친절하며 캐모마일에 얼음컵을 안 줌,1.0,43,2.0,1
5678,탐앤탐스 피카디리점,장사 안 하나요 원래 시인데 시분으로 늦게 문연다면서 기다려도 안 여네요,1.0,472,4.0,1
5680,탐앤탐스 피카디리점,도 일하기 싫어서 땡땡이 치러 왔는데 탐탐 직원도 땡땡이 치고 분째 등장 안해서 옆 메머드 갔어요탐탐 직원이 자리 비운걸 왜 이삭 토스트 사장님이 대변 하는거죠ㅋㅋㅋㅋ 이상하네 편의점 갔다는데 만일 담배를 피워도 그렇게 오래 안걸려요ㅠㅠ리뷰 보니깐 한두번 아닌거 같은데 손님으로써 참으로 애태우는 직원이네요ㅠㅠ,1.0,17,2.4,1
5681,탐앤탐스 피카디리점,점원이 잠시만 기다리라고 하고 분넘게 나타나지않아요,1.0,78,3.5,1
5682,탐앤탐스 피카디리점,망고팥빙수 맛었는데 쓰레기가 나옴 별점이 믿기지 않을정도로 위생 직원 친절도 모두 쓰레기 너무 빡쳐서 정말 태어나서 처음으로 리뷰남김,1.0,2,1.5,1
5683,백미당 광화문점,남양,1.0,61,2.7,1
5684,백미당 광화문점,맛있,4.0,22,4.0,0
5685,백미당 광화문점,흔히 물탄 우유맛이 아니라 진한 우유맛 아이스크림,4.0,39,4.4,0
5686,백미당 광화문점,여즉까지 악덕기업 남양유업 자회사를 이용하는사람이 있냐 니들은 자존심도 읍써,1.0,56,3.0,1
5687,백미당 광화문점,남양은 먹지도 말고 사지도 말고,1.0,252,2.9,1
5688,백미당 광화문점,남양 불매,1.0,48,3.1,1
5689,쌍쌍,카야토스트 굽는데 시간걸린다해서 기달려서 받앗는데 차가움ㅋㅋ  밑에 접착이 제대로 안된 포장용지로 싸서 구멍나서 다빠질 뻔한걸 제가 그나마 순간적으로 잡아서 하나만 떨궛음다신 안먹을듯불친절하고 지들끼리만 떠듬,1.0,7,1.1,1
5690,쌍쌍,낮에는 주변 직장인들이 커피 한잔하러 많이 찾는 곳이지만 저녁에는 간단하게 피자와 맥주를 즐기기에 괜찮은 곳입니다,4.0,664,3.7,0
5691,쌍쌍,분위,4.0,917,3.8,0
5692,쌍쌍,진한커피,4.0,453,4.2,0
5693,이디야커피 종로르메이에르점,사장님 넘모 친절하심,5.0,14,4.9,0
5695,메가MGC커피 광장시장남2문점,운영시간이 지맘대로네요,1.0,18,3.2,1
5696,메가MGC커피 광장시장남2문점,주말 오후 남자 직원 교육 좀 똑바로 시키세요 무인 계산기에서 연세가 드신 손님이 계산을 못해서 쩔쩔매고 계시는데   바로 앞에 있으면서 이를 악물고 모른 척 하더라구요 어쩜 그렇게 융통성이라고는 없는지   다행히 다른 손님이 알려주셨어요정확히 손님들이  줄을 길게 인도까지 섰을 때까지  남자 직원은 요지부동이었습니다안에서 음료 제조를 하는 것도 아니면서  떡하니 서있기만 하는 건 무슨 심보일까요아무말도 안하고 그냥 서있더라고요 무슨 목석이에요 아직 키오스크 사용법을 모르는 분들도 많이 계신데 꼭 일처리를 그딴식으로 해야하는지직원의 대처에 참 한숨이 나오네요  그럴 거면 왜 카운터에 있는지 잘 모르겠네요 배려심이라고는 눈꼽만치도 없는 직원을 보고 오늘도  인류애를 잃어갑니다,1.0,111,3.1,1
5697,메가MGC커피 광장시장남2문점,너무 가보고 싶어오,5.0,3,5.0,0
5698,세컨드 커피,와룡쨩,5.0,135,5.0,0
5699,세컨드 커피,가보고싶은 곳이었는데 지나가면서 보니 매장이 굉장히 작네용 운이 좋아야 앉아서 마실 수 있을 것 같아요 다음에 방문 해 볼게요 ㅎㅎ,5.0,765,3.4,0
5700,세컨드 커피,또 가야지,5.0,15,4.5,0
5701,세컨드 커피,너무너무 맛있어요,5.0,14,4.7,0
5702,세컨드 커피,카페크레마도 아아도 맛있고 친절하세요 캡슐도 좋아요다음에는 콘파나 먹으러 가보고 싶어요,5.0,33,4.0,0
5703,세컨드 커피,커피에 진심 다시 또 올게요 ㅎㅎ,5.0,3,5.0,0
5704,세컨드 커피,커피 넘 맛있고 특히 콘파냐 추천 음악도 분위기도 좋아요,5.0,76,3.9,0
5705,세컨드 커피,커피에 진심인 곳,5.0,58,4.2,0
5706,세컨드 커피,커피 맛있고 사장님도 친절하고 분위기도 좋아요 음악도 너무 좋구요 단골 되려구요,5.0,8,4.0,0
5707,세컨드 커피,언제나 즐거운 커피,5.0,9,5.0,0
5708,세컨드 커피,케냐 핸드드립 향이 대박 이였어요커피 한모금에 뇌에 전자파 충격이 가해진 느낌,5.0,1,5.0,0
5709,스타벅스 광화문교보문고점,안에 책이 비치되어 있어서 좋아요,5.0,22,4.2,0
5710,스타벅스 광화문교보문고점,불친절하고 음료도 늦게 나옴,1.0,194,3.0,1
5711,스타벅스 광화문교보문고점,평일 낮인데도 사람이 너무 많아서 앉을자리 찾기 힘든거빼곤 좋음 참고로 구매한 책만 안에서 읽을 수 있음,5.0,21,4.5,0
5712,스타벅스 광화문교보문고점,조용히 책을 보면서 시간 보내기에 좋은 스타벅스 지점입니다 교보문고 안에 있어서 접근성도 좋은 편입니다,5.0,118,4.2,0
5713,스타벅스 광화문교보문고점,평일 저녁에 차 마시면서 책 읽기 좋아요,5.0,30,4.0,0
5714,스타벅스 광화문교보문고점,캬 웰컴입니다,5.0,"2,156",4.1,0
5715,스타벅스 광화문교보문고점,애정하는 장소에 스벅이 생겨서 넘 좋다 사람이 매우 많고 좀 소란스러운 편이라 책 읽기 좋은 분위기는 아니지만 그래도 좋다,5.0,164,4.4,0
5716,컴포즈커피 종로3가점,바쁜 상황도 아니고손님이 저희랑 테이크아웃 팀 있는 정도 직원이 명이나 있는데 많은 카페를 가봤지만 이런 식으로 음료를 주는 곳은 처음이네요 직원분의 태도는 둘째 치고 음료가 계속 넘쳐서 들 때마다 손에 묻고 컵홀더가 다 젖어서 잡기도 힘들었어요 양을 많이 줬다 치더라도 마시기 좋게 주셔야 한다고 생각해요 그리고 테이크아웃이 아니면 천원을 더 받는 것도 처음입니다 돈 주고 이런 걸 받았다는 것에 그닥 기분이 좋진 않네요,1.0,4,4.0,1
5717,컴포즈커피 종로3가점,커피 산다음에 화장실 물어보니 남자분이 데게 귀찮다는 말투러 로 가라는데 어어없음,1.0,23,2.7,1
5718,컴포즈커피 종로3가점,원두 맛이 넘 고소하고 맛있어요,5.0,265,4.3,0
5719,컴포즈커피 종로3가점,직원 관리 안하나 별 하나도 아깝다 오후 남자 알바 뭐냐 개썩은 표정 일하기 싫다는 게 팍팍 티나네주문 받는 손님들 한테도 띠껍고 퉁명스럽네그렇게 알바할거면 왜하는 거냐커피 주문하는 나도 기분 더러워지네,1.0,7,3.9,1
5720,이디야커피 종각점,북한인가,1.0,70,2.3,1
5721,이디야커피 종각점,주변에 프랜차이즈 많기도 하고 후기가 안좋은데도 불구하고 이디야 알바생인만큼 방문함남자 직원분 너무 친절했고 초콜렛칩플랫치노 시켰었는데 잘만들어줘서 기분좋게 먹었었음첫인상이 좋아서 오늘 재방문함테이크아웃으로 민트초콜렛칩플랫치노 주문했고 여자 직원분 응대는 그저그랬음 이건 그렇다치고수업을 들으면서 먹는데 하나도 안빨림 제대로 안갈린거같아 좀 녹이고 먹어야지하고 한시간 뒤 쉬는시간에 다시 먹는데도 안빨림뒤적거려보니 얼음이 덩어리째로 여러개 있고 초콜렛칩도 원형 그대로 바닥에 깔려있었음 반절은 커녕 제대로 한번 빨지도 못하고 버림 수업 전부끝나고 시간 후 먹어봐도 제대로 못먹음솔직히 이정도로 안갈렸으면 컵에 담을때 보였었을텐데 이걸 그대로 줬다는게 도대체 뭘 먹으라고 준건지매장이 바빠보였던것도 아니였고 주문자 나 혼자 매장에 손님 두명있었음첫인상 좋았어서 후기별로여도 계속 이용할 맘으로 갔던건데 후기를 이렇게 길게 남기는것도 처음이고 다시는 안갈듯,1.0,1,1.0,1
5722,이디야커피 종각점,별로,1.0,27,4.5,1
5723,이디야커피 종각점,콘센트가 이 넓은곳에 곳밖에 없음,1.0,6,2.3,1
5724,이디야커피 종각점,진짜 최악 화장실도 없지 콘센트도 없지 직원도 불친절하지 카카오맵평점 믿고 걸렀어야했는데,1.0,2,3.0,1
5725,이디야커피 종각점,화장실을 찾아 떠나는 뜻 밖의 여행 종각역,1.0,39,2.3,1
5726,이디야커피 종각점,이디야 베이커리류 좋아해서 갔는데 커피나 음료랑 같이 안시키면 못산데요 어처구니 아무리 매장마다 다를 수 있다고 해도 이건 본사에서 관리해야 하는 것 아닌가요 최악,1.0,6,1.8,1
5727,이디야커피 종각점,놀랍게도 화장실이 없어서 지하철 화장실 가야됨 잠시 쉬려고 갔는데 불편했어요,1.0,12,3.9,1
5728,이디야커피 종각점,서비스가 별로다응대도 별로고 응대가 무섭게느껴지네 부글거려서,1.0,6,1.7,1
5729,사월의물고기,너무 친절하시고 다 맛있어요 평일엔 여유로움,5.0,20,3.5,0
5731,사월의물고기,커피 맛있어용 하코네에 간 산타 커피 진짜 맛있는데 아이스는 좀 고소하고 핫은 신 원두인 것 같아요 제 입맛기준이라이 차이가 맞는진 모르겠지만 이거 고려해서 마시면 좋을 거 같아용 그리고 마카롱 쫜득하니 존맛입니다사장님 너무 아름다우셔요 약간 송지효랑 눈이 똑닮으셔서 첨에 보고 놀랐어요그리고 정신없이 바쁘신데도 너무 친절하시고 저희 자리가 좀 추웠는데 옮기게 해주셔서 감사합니당넘 마싯구 예쁘고 내부도 존예고 그렇습니다 왕추천 밑에 리뷰가 왜나쁜지 잘 모르겟어요 ㅠ,5.0,13,3.9,0
5732,사월의물고기,웨이팅이 너무길어 분은 기다린 것 같아요날도 추워 짜증 났었는데 친절하게 자리 안내해 주셔서기분이 쫌풀리더라구요시즌 음료인 하코네에간산타와 쑥라떼 아이스를 주문했는데 쑥라떼 맛있어요두번 아니 세번 드세요 하코네는 조금 달아 제 입맛에는 별로 였는데 친구는 맛있데요테이블 간격도 넓고 인테리어도 완전 좋았어요화장실은 조금 아쉽 ㅠㅠ디저트는 에그타르트와 소금빵을 먹었는데 소금빵은 쏘쏘  에타는 존맛이었어요,5.0,1,5.0,0
5733,사월의물고기,진짜 솔직히 음료도 머랭도 너무 맛 없었어요 요새는 비주얼 좋은 디저트들이 맛도 좋은데 귀엽기만 하고 뜨겁지도 차갑지도 않은  음료임에도 크림때문에 뜨겁지 않다고 적혀있었는데 이건 뜨겁지 않은게 아닌 그냥 미지근한거에요ㅠㅠ 아메리카노도 무슨 맛인지 잘 모르겠고 밍숭맹숭 거의 물맛  유명한곳이라 기대했는데 너무 실망했어요,1.0,9,4.6,1
5734,사월의물고기,위치 세번째 변경했네요 처음에 하던곳에서 진짜 너무 맛있고 친절해서 최애였음 별점점위치 변경하시고 다 알바생을 쓰는지 모르겠는데 떡도 굳고 크림도 맛없어져서 별점점 재방문 안함,1.0,26,2.6,1
5735,사월의물고기,쑥슈페너가 생각보다 달달해요크림때문에 커피가 뜨겁진 않아요,4.0,131,4.0,0
5736,사월의물고기,쑥아인슈페너 맛나요 다만 크림이 너무 단단해서 마실때 입에 전혀 안들어왔어요 아아는 연해서 잘 모르겠구 에그타르트는 존맛입니다,5.0,7,4.1,0
5737,사월의물고기,떡이 쫀득해서 쑥 라떼 맛있었어요너무 달지 않아서 뒷맛이 깔끔했던 점이 좋았습니다에그타르트도 겉바속촉이라 맛있게 잘 먹었어요ㅎㅎ다만 오후에 갔더니 사람이 조금 많았습니다ㅠ,5.0,5,4.2,0
5739,사월의물고기,우연히 들린 카페였는데 정말 디저트에 진심이신 곳을 만났네요전 쑥와플이랑 애플시나몬 먹었는 데 다른 것도 먹어보고 싶어서 종류별로 하나씩 구입해서 갑니다최근 먹어본 디저트 중에 진짜 짱맛이예요 특히나 쑥으로 만든 와플은 처음이었는 데 쫀득쫀득하고 쑥향이 나면서 끝에 쑥의 쌉쌀한 맛이 남아서 계속 생각나는 디저트였고 애플시나몬도 많이 달지않고 정말 맛있었습니다   나오자마다 순삭해서 사진이 없네요대신 포장 인증샷이요,5.0,3,5.0,0
5740,사월의물고기,인류 역사상 최고의 에타 맛집,5.0,84,4.2,0
5741,사월의물고기,까눌레랑 쑥디저트랑 쑥음료 다 맛있었어요 개인적으로 위치가 좀 멀어서아쉽긴 한데 맛은 진짜 만족,5.0,40,4.5,0
5742,사월의물고기,여기진짜 짱이고 두개밖에못먹어본게 천추의 한입니다 빵 하나하나 도장깨기 하고싶어요 음료도 그렇게 맛있다는데 여튼 그냥 말 필요없어요ㅠ,5.0,17,4.5,0
5743,사월의물고기,스콘맛집,5.0,10,3.7,0
5744,사월의물고기,인스타 맛집들 중에서 별로인 곳 많은데 여기는 진짜 맛집임 공간도 넓고 깨끗하고 강추입니다 재방문 의사 있어요,5.0,39,4.6,0
5745,사월의물고기,토마토바질스콘 마싯다ㅏㅏㅏ 다른것도 먹으러 가야지,4.0,320,3.0,0
5746,사월의물고기,무난함,4.0,24,3.2,0
5747,사월의물고기,이런 쑥라떼는 처음이얏 넘나 맛있숨 마들렌라떼는 얼음이 마들렌모양인데와인잔에 줘서 별루였음ㅋ 쑥스콘 쑥와플 진짜 다 맛있어요,5.0,192,4.8,0
5748,사월의물고기,첫번째 사진은 사장님께 사진 잘 찍었다는 칭찬 듣고 올려요 쑥 좋아해서 쑥음료 파는곳 찾아다니는데 여기가 단연 최고예요 단골될거예요,5.0,22,3.8,0
5749,사월의물고기,스콘 짱짱짱,5.0,72,4.0,0
5750,사월의물고기,저는 크림이 조금 느끼했어요,2.0,770,4.0,1
5751,사월의물고기,독특한 메뉴로 가득해서 뭘 마실지 고르는 재미도 쏠쏠하고 인테리어도 감각적이다,5.0,99,4.5,0
5752,사월의물고기,쑥비엔나 맛집이라고 추천받고 왔어요대만족 ㅎㅎ,5.0,60,3.9,0
5753,사월의물고기,쑥비엔나가 시그니쳐 생각보단 크림이 느끼했음 아메리카노그 부드럽고 목넘김이 좋았음,4.0,57,3.2,0
5754,사월의물고기,쑥 비엔나 진짜 맛있규요하코네에 간 산타 넘 귀여워요,5.0,4,4.0,0
5755,사월의물고기,쑥비엔나 진짜 꼭드세요 쑥 까눌레도 존맛 찾아가기가 힘들어서 그렇지 가게도 이뿌고 아담하고 좋습니당,5.0,18,4.3,0
5756,사월의물고기,쑥비엔나 진짜맛있어요 최고의 맛라즈베리 바질스콘은 살짝 달았는데 스콘자체가 맛있어서 좋았어요까눌레도 맛있었어요,5.0,317,3.9,0
5757,커피친구,노신사분께서 운영하는 카페커피에 대한 자부심이 느껴짐핸드드립 커피 맛을 한 번 느껴보고일행과 간단히 대화하기에 좋은 카페카페가 작은 규모이기에다른 손님들 대화 소리가 다 들리기 때문에안에서 업무나 공부는 힘듬,4.0,51,3.6,0
5758,커피친구,   서박의 후세대쯤으로 보이는 겸손하고 젠틀한 노익장이 운영하는 핸드드립 명가로 깊고도 진한 강배전 커피의 진수를 맛볼 수 있었다  파푸아뉴기니,4.0,"5,105",3.1,0
5759,커피친구,맛있고 조용해요 주문한 과테말라가 맛있어서 원두까지 사왔네요,5.0,207,4.1,0
5760,커피친구,커피가 맛있고 깨끗해요 분위기가 좋아요,5.0,18,5.0,0
5761,커피친구,바 자리에 앉아 사장님과 얘기 나누며 마시는 따뜻한 드립커피,5.0,164,3.6,0
5762,커피친구,시중의 다른 카페 보다는 양호한 편 일본식 핸드드립 커피집,4.0,64,3.8,0
5763,커피친구,따뜻한 느낌,5.0,2,5.0,0
5764,커피친구,가야는이유  저가대용량커피집이 즐비한 곳 사이 백발의 주인이 내려주는 원두커피 전문점안가는이유  양 적음 주말 영업 짧고 쉼 콘센트자리는 하나뿐하우스블렌드  균형잡힌 맛에서 탄맛이 조금더 있는이달의 추천 오늘의 추천이 있으나 할인은 없음평일 점심은 인근 직장인 많아 피할것,4.0,"3,529",3.3,0
5765,갤러리소연카페,차 물을 전자렌지에 돌려주시는건지 생강차 너무 싱겁고 믿기지 않을만큼 미지근했어요 사장님이 아니라 아르바이트생이신건지 손님 나간 테이블 정리도 하나도 안되고 음료가 너무 맛 없어요 분위기는 좋지만 가장 중요한 음료가 너무 아쉬웠습니다ㅠㅠ,1.0,11,3.1,1
5766,갤러리소연카페,팥빙수의 빙수가 얼음이에요 연유도 없고요떡팥얼음미숫가루계피가루가 들어가는데맛이 없어요 특히 떡이 진짜 별로였어요 카페는 예뻐요,2.0,17,3.6,1
5767,갤러리소연카페,사장님 정말 친절하고 음료가 전반적으로 마싯어요 평일에 열시까지 하시더라구요,5.0,32,3.5,0
5768,갤러리소연카페,조용하고 분위기 좋아요음료잔을 깼는데친절하게 챙겨주시고 괜찮다고 해주셔서 정말 감사했어요,5.0,3,4.0,0
5769,갤러리소연카페,팥빙수 연유가 떨어졌는데 사와서 해주셔서 좋았어요 팥이 되게 부드러우면서 안달고 좋았어요 분위기와 음악도 마음에 들어요,5.0,6,4.2,0
5770,갤러리소연카페,직접 피아노 연주해주셔서 분위기 최고예요종묘의 멋진 나무들과 잘 어울리는 카페입니다,5.0,3,5.0,0
5771,갤러리소연카페,사장님도 정말 친절하시고 떡와플도 맛있고 생크림 딸기주스는 존맛이고 커피도 너무 맛있습니다 분위기도 너무 좋아요 또 올게요,5.0,6,5.0,0
5772,갤러리소연카페,한복 입고 오기 정말 좋은 곳입니다 한복문화주간이라 남자친구랑 한복 입고 데이트 왔는데 음료나 디저트식사까지 메뉴도 다양해서 좋았고 지하층에는 전시장도 있어서 전시까지 구경했습니다분위기가 너무 좋고 사장님도 친절하셨어요 꼭 와보세요,5.0,1,5.0,0
5773,갤러리소연카페,돌담길 걷다가 우연히 들어온 카페날이 선선해서 가볍게 샹그리아 주문했는데적당한 청량감에 당도도 적당하고걸어온 피로가 노곤히 풀리네요사진은 못찍었지만 앙금떡와플도 너무너무맛있었어요덕분에 즐겁고 편안한 시간 보내고 가요,5.0,1,5.0,0
5774,갤러리소연카페,돌담길 걷다가 들어오게 됐는데 맛있어요 샹그리아는 엄청 세지 않은 스파클링 와인 느낌이었어요 딸기라떼 생크림도 부드럽고 맛있었습니다,5.0,1,5.0,0
5775,갤러리소연카페,맛잇어요,4.0,5,2.4,0
5776,갤러리소연카페,시원하고 달콤하게 잘 먹었습니다직원분이 친절하셔서 더 기분 좋았어요,4.0,1,4.0,0
5777,갤러리소연카페,커피도 맛있고 빙수도 팥이 다른데랑 달라서 어무 맛있네요 ,5.0,1,5.0,0
5778,갤러리소연카페,갤러리 소연 카페 밖에 앉기 좋고 버스킹 좋아요,5.0,1,5.0,0
5779,갤러리소연카페,고즉넉한 서순라길에 편안하고 들를 수 있는 카페금속공예 작품도 둘러볼 수 있는 멋진곳 토요일의 버스킹도 기대돼요,5.0,1,5.0,0
5780,갤러리소연카페,까페와 갤러리가 함께 있어서 좋아요 지하에 있는 전시공간도 자주 구경하러 옵니다,5.0,1,5.0,0
5781,갤러리소연카페,종묘의  돌담길을  바라보며 주말에 여유부릴수 있는 곳입니다,5.0,15,4.9,0
5782,갤러리소연카페,토요일 낮 시쯤에 갔었는데 닫혀있었어요,1.0,64,4.0,1
5783,갤러리소연카페,커피도 맛나고 음악 선곡도 좋고 인테리어도 모던과 클래식함 잘 조화된 분위기 좋은 카페,5.0,88,4.0,0
5784,커피빈 종각역점,너무 친절하시고 차맛도 좋네요 기분좋게 머물다갑니다,5.0,5,4.2,0
5785,커피빈 종각역점,게이빈,1.0,56,2.9,1
5786,커피빈 종각역점,히터 좀 트삼,2.0,28,2.4,1
5787,공차 종로센트로폴리스점,항상 잘 마시고 있습니다ㅎㅎ 이벤트를 자주해서 좋아요,5.0,3,2.3,0
5788,공차 종로센트로폴리스점,조선향미 쌀은 밀크티랑 비슷하고누룽가 달달하고 맛있어요 다만 이에 낄 뿐,5.0,415,4.6,0
5789,공차 종로센트로폴리스점,직원 친절하지 않고 고객을 환영할 필요가 없는 것 같습니다,1.0,2,3.0,1
5791,공차 종로센트로폴리스점,이 집 자몽그린티 잘하네,5.0,3,3.7,0
5792,라미스콘 익선점,브라우니 먹었는데 맛 ㄱㅊ 인테리어도 ㄱㅊ,4.0,23,4.0,0
5793,라미스콘 익선점,스콘데워주시는게 오븐인지 렌지인지 모르겠는데렌지면 안데워 주셔도 될 거 같아요진심 밤 고구마보다 더 먹기 힘들었는데 이게 원래 퍽퍽한건지는 모르겠으나 커피도 개선이 필요한 거 같아요 다른 디저트를 맛 봤어야 했나,2.0,48,2.8,1
5795,라미스콘 익선점,맛있고 가격 착합니다,4.0,1,4.0,0
5796,라미스콘 익선점,아이스아메리카노 원 커피하나가 천원 시대ㅠㅠ 여기 근처 다 비싸네여 구냥,2.0,75,3.4,1
5797,라미스콘 익선점,라탄의자를 조심하세요 손에 가시랭이 다 박힘,1.0,62,3.9,1
5799,라미스콘 익선점,스콘은 평범해요 다만 스콘을 얼마나 많이 사든 인 메뉴 주문하셔야합니다 스콘은 메뉴에 포함되지 않는다고 해요 억지로 시킨 아이스 아메리카노와 밀크티는 먹을 만 했어요 그리고 스콘 진열대가 고르기 어렵게 되어있어요  재방문 의사 없습니다,2.0,14,3.8,1
5800,라미스콘 익선점,무겁고 엄청 단 맛보다 가볍고 적당히 단 디저트를 좋아하시면 추천해요케이크 식감 좋고 스콘이 묵직무겁퍽퍽하지않아서 좋았어요 비건크림도 너무너무 취향저격스콘가격도 착했구 내부 분위기도 괜찮았어요,5.0,52,4.6,0
5801,라미스콘 익선점,장마철이라  넘 습한 날씨라서 빨리 들어가고 싶었는데시 오픈이라  문 앞에서 기다렸어요점심을 먹을거라 두 개만 선택했는데  달지않은  스콘으로  뻑뻑하지 않아서 먹기 좋았어요담엔  포장해 와야겠어요오픈 시간이 좀 당겨졌음하는 바람입니다,4.0,24,3.1,0
5803,라미스콘 익선점,스콘에 버터향이 하나도 안나고 무미건조해서 찾아보니 비건스콘이네요ㅠ 비건스콘이라고 좀 크게 명시해주셨으면,2.0,3,2.7,1
5804,라미스콘 익선점,음료는 생각보다 가격대 괜찮고 맛있는데 스콘은 썩 맛있는걸 모르겠어요,4.0,23,2.2,0
5805,라미스콘 익선점,메인메뉴 치즈 수플레와 생크림 먹어봤는데 은은하게 달달한 느낌이고 살살 녹는 치즈케이크 맛이에요 너무 만족스러웠습니다 익선동  수플레치고는 나름 그나마 합리적인 가격인 원이라는 가격도 마음에 들었습니다 물론 다른 수플레는 만원 넘어요 그런데 매장이 넓진 않고 좌석이 다닥다닥 붙어있어서 대화 다들리는 건 기본이고 다리를 꼬면 옆테이블에 발이 닿을 정도입니다 사람도 많지만 회전율은 좋은 듯했습니다,5.0,202,4.8,0
5806,라미스콘 익선점,수플레 케이크 맛있어요 ,4.0,20,3.5,0
5807,라미스콘 익선점,케이크가 진짜 맛있음 글루텐프리라길래 별기대 안했는데 일반 케이크보다 더 부드러웠어요 스콘은 기대보다 별로였는데 케이크는 또 먹고 싶네요,5.0,1,5.0,0
5808,라미스콘 익선점,친구가 추천해준 스콘 맛집 외관이 정말 예쁜 카페내 상상속의 미국 시골 베이커리 느낌이다가보지는 않았지만 바질치즈 호두 초코칩 쇼콜라 아몬드를 포장해와서 먹었는데 갠적으로 호두초코칩 추천처음엔 몰랐는데 비건스콘 가게였다는재방문의사 있고말구요,4.0,6,4.0,0
